0.5190472361611143,0.5582922824302134,0.4151751609113537,71,3685,81,4689,14571.735868287748,14193.749685269233,2,3
0.5173042162258876,0.5645539906103286,0.4231809743682441,72,3623,87,4738,14572.198090469943,11789.342863062093,3,3
0.5104743427942234,0.5564951844021612,0.41794235231781945,92,3663,113,4646,14631.411693343067,11181.464167796588,4,3
0.5294257667592785,0.5628819934179595,0.42646137531926964,103,3609,110,4686,14903.613992681107,10856.148819178261,5,3
0.5289020420242675,0.5642201834862385,0.4291442948237043,108,3588,117,4689,14908.34046171694,13215.153445528147,6,3
0.5263851791675728,0.5612052730696798,0.4264073062626064,112,3606,122,4656,15105.66652206933,11278.770708351381,7,3
0.5373930808995807,0.5550058892815076,0.4209297921688608,129,3656,122,4583,14685.984840659497,9984.792772363035,8,3
0.5230528022663444,0.563059877416313,0.43198739941960235,127,3562,145,4650,14472.303438800182,10328.367263092523,9,3
0.5307159485933276,0.5645199339466855,0.43132463701872936,118,3566,126,4668,14448.661967083062,8824.369028669726,10,3
0.5322505306570463,0.556067044381492,0.42492245465755674,141,3620,141,4570,14239.557333269495,8739.207778311817,11,3
0.5572532619412395,0.5675643751476495,0.4332386748127109,120,3560,101,4685,14438.234162637478,9725.331948218794,12,3
0.5327448355567854,0.5615839243498818,0.4308638977988541,136,3569,140,4615,14659.375081540864,9381.228206295713,13,3
0.5314886743964824,0.5618642062928791,0.4371681679439571,168,3528,176,4582,14512.389590455346,10885.571162967988,14,3
0.5500188630866877,0.5685369318181818,0.44115947068994205,155,3504,141,4648,14773.7540947525,9644.86240093285,15,3
0.5207076331372071,0.5552001895285478,0.42555984956872517,143,3596,159,4544,14514.925140068113,8405.017580596446,16,3
0.5243065767712137,0.5615220483641536,0.4331077473802112,143,3539,160,4594,14227.922072621783,9139.081531478902,17,3
0.5328963050031555,0.5651245551601424,0.44263998382501063,176,3480,186,4588,14097.37156731095,8127.515952068522,18,3
0.5312320904379779,0.5655270655270656,0.4439506579743014,179,3467,193,4585,13537.47245869323,8216.593839202147,19,3
0.5116699331561605,0.5553575671180803,0.4277407104151793,147,3564,179,4528,13807.794265383667,8167.70298529235,20,3
0.7556558616974953,0.5750645085620455,0.42004404099903314,1,3623,0,4902,14571.735868287748,14384.695111856056,1,4
0.5164963909024975,0.5634976525821597,0.41289274107436646,30,3683,36,4771,14572.198090469943,11854.849393517845,2,4
0.5385597969167071,0.562015503875969,0.4182458445907884,69,3662,67,4716,14631.411693343067,10582.510596375309,3,4
0.5454185661406248,0.5699341795956746,0.42678516429973623,65,3597,62,4784,14903.613992681107,10682.014845012438,4,4
0.5374070511151885,0.5684544812985179,0.42987000421932353,88,3579,90,4745,14908.34046171694,10245.530581906965,5,4
0.5591703272111407,0.5692090395480226,0.4276638260155476,78,3595,65,4758,15105.66652206933,9847.345957509642,6,4
0.5156674880770871,0.5612485276796231,0.42261626735380914,88,3619,106,4677,14685.984840659497,9976.860646912924,7,4
0.531222382556562,0.5625884016973126,0.4229171587764063,87,3620,91,4686,14472.303438800182,10027.485523669427,8,4
0.5273735627854387,0.5638122198631753,0.4225075070788367,76,3615,83,4704,14448.661967083062,11624.642467702151,9,4
0.5427045929808472,0.5748347497639282,0.43688327957024253,85,3516,86,4785,14239.557333269495,11470.953379078477,10,4
0.5219316621263163,0.5655563430191354,0.425655578587487,79,3586,92,4709,14438.234162637478,10006.347470680645,11,4
0.5248003036151577,0.5702127659574469,0.4330853076704734,88,3533,103,4736,14659.375081540864,10282.563848325102,12,4
0.5081690861196259,0.567068843151171,0.43063185053344083,88,3541,119,4706,14512.389590455346,10903.190221080735,13,4
0.546972391324126,0.5716145833333334,0.43191318748323887,81,3542,77,4748,14773.7540947525,11194.77609236122,14,4
0.5291182475967925,0.5620705993840323,0.42369054765855363,93,3598,99,4652,14514.925140068113,9193.060886860407,15,4
0.5299450856395874,0.5663821716453296,0.43287736418668976,113,3535,123,4665,14227.922072621783,9115.099392033926,16,4
0.529938270005746,0.5736654804270462,0.44285686254210677,117,3460,134,4719,14097.37156731095,8886.695487448556,17,4
0.5455742499566892,0.5679012345679012,0.4321475241221455,106,3540,100,4678,13537.47245869323,8889.914320822261,18,4
0.5244386190703265,0.5688999762413876,0.4299152798799719,80,3536,93,4709,13807.794265383667,8885.140428896055,19,4
0.5532057731988801,0.5723965763195435,0.43806653411864466,111,3497,100,4704,13871.121710154852,9046.645875847971,20,4
